,source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all,location,point,latitude,longitude,geometry,actual00,actual01,actual02,actual03,actual04,actual05,actual06,actual07,actual08,actual09,actual10,actual11,actual12,actual13,actual14,actual15,actual16,actual17,actual18,actualtotal,address_final,address_full,city,state,dvm_edit,location,point,latitude,longitude,dist
20,NCES,7.0,,97.0,1.71E+11,0,0,1,0,0,0,1,1,0,WOODSON NORTH ELEMENTARY SCHOOL,WOODSON NORTH ELEMENTARY SCHOOL,WOODSON NORTH ELEMENTARY SCHOOL,4414 SOUTH EVANS AV,4414 SOUTH EVANS AV,4414 SOUTH EVANS AV,CHICAGO,IL,60653,"4414 SOUTH EVANS AVE, CHICAGO, IL 60653",3810,8360.0,,2003.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,MS,"4414-4444, South Evans Avenue, Forestville, Grand Boulevard, Chicago, Cook County, Illinois, 60653, United States of America","41.814065049999996, -87.60869678533442",41.814065049999904,-87.60869678533442,POINT (449442.587022907 4629311.469015368),0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4445 S Evans Av,"4445 S Evans Av, Chicago, IL",Chicago,IL,Washington Park,"4445, South Evans Avenue, Forestville, Grand Boulevard, Chicago, Cook County, Illinois, 60653, United States of America","41.81413920570469, -87.60818968596692",41.81413921,-87.60818969,42.91703023454583
21,NCES,,7.1,140.0,1.71E+11,0,0,0,0,1,0,0,0,0,CUFFE ELEMENTARY SCHOOL,CUFFE MATH-SCI TECH ELEMENTARY ACADEMY,CUFFE MATH-SCI TECH ELEMENTARY ACADEMY,1540 WEST 84TH ST,8324 SOUTH RACINE AV,1540 WEST 84TH ST,CHICAGO,IL,60620,"1540 WEST 84TH ST, CHICAGO, IL 60620",7111,7111.0,,2003.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"1540, West 84th Street, South Englewood, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America","41.741578849999996, -87.66224019318365",41.741578849999904,-87.66224019318359,POINT (444933.3569997765 4621296.547111774),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,4098.851276751122
22,NCES,8.0,,662.0,1.71E+11,0,0,1,0,0,0,1,0,0,COLMAN ELEMENTARY SCHOOL,ZENOS COLMAN ELEMENTARY SCHOOL,ZENOS COLMAN ELEMENTARY SCHOOL,4655 SOUTH DEARBORN ST,4655 SOUTH DEARBORN ST,4655 SOUTH DEARBORN ST,CHICAGO,IL,60609,"4655 SOUTH DEARBORN ST, CHICAGO, IL 60609",3816,8357.0,,2003.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ES,"Zenos Colman Elementary School, 4655, South Dearborn Street, Grand Boulevard, Chicago, Cook County, Illinois, 60609, United States of America","41.8101164, -87.6268680444687",41.8101164,-87.62686804446871,POINT (447930.1057304538 4628883.916644288),323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4845 S Federal St,"4845 S Federal St, Chicago, IL",Chicago,IL,Robert Taylor Homes,"4845, South Federal Street, Washington Park, Chicago, Cook County, Illinois, 60609, United States of America","41.80881049411765, -87.628466",41.80881049,-87.628466,196.57667020298942
23,NCES,9.0,,231.0,1.71E+11,0,0,1,0,0,0,1,0,0,DONOGHUE ELEMENTARY SCHOOL,DONOGHUE ELEMENTARY SCHOOL,DONOGHUE ELEMENTARY SCHOOL,707 EAST 37TH ST,707 EAST 37TH ST,707 EAST 37TH ST,CHICAGO,IL,60653,"707 EAST 37TH ST, CHICAGO, IL 60653",3603,8365.0,,2003.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ES,"707, East 37th Street, Oakland, Chicago, Cook County, Illinois, 60653, United States of America","41.8273919, -87.60810700502543",41.8273919,-87.6081070050254,POINT (449502.0453173979 4630790.750128281),0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,679 E 37th St,"679 E 37th St, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"679, East 37th Street, Oakland, Chicago, Cook County, Illinois, 60653, United States of America","41.82750058489981, -87.60929103093851",41.82750058,-87.60929103,99.0633415588869
24,NCES,10.0,,,1.71E+11,0,0,1,0,0,0,1,1,0,SOUTH SHORE COMMUNITY ACADEMY HIGH SCHOOL,SOUTH SHORE COMMUNITY ACADEMY HIGH SCHOOL,SOUTH SHORE COMMUNITY ACADEMY HIGH SCHOOL,7529 SOUTH CONSTANCE AV,7527 SOUTH CONSTANCE AV,7529 SOUTH CONSTANCE AV,CHICAGO,IL,60649,"7529 SOUTH CONSTANCE AVE, CHICAGO, IL 60649",4311,8342.0,,2003.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS,"7529, South Constance Avenue, South Shore, Chicago, Cook County, Illinois, 60649, United States of America","41.75793485844594, -87.57968308187196",41.75793485844591,-87.5796830818719,POINT (451810.4148779791 4623062.932060279),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3740 S Cottage Grove Ave,"3740 S Cottage Grove Ave, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Cottage Grove Avenue, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","41.7862906, -87.6060534",41.7862906,-87.60605340000001,3836.0753893257515
25,NCES,12.0,,601.0,1.71E+11,1,0,1,0,0,0,1,0,0,THOMAS JEFFERSON ELEMENTARY SCHOOL,THOMAS JEFFERSON ELEMENTARY SCHOOL,THOMAS JEFFERSON ELEMENTARY SCHOOL,1522 WEST FILLMORE ST,1522 WEST FILLMORE ST,1522 WEST FILLMORE ST,CHICAGO,IL,60607,"1522 WEST FILLMORE ST, CHICAGO, IL 60607",2831,2831.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES,"1522, West Fillmore Street, Near West Side, Chicago, Cook County, Illinois, 60607, United States of America","41.86873995, -87.66486861824593",41.86873995,-87.6648686182459,POINT (444824.0104118693 4635416.410642243),0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,1300 W Taylor St,"1300 W Taylor St, Chicago, IL",Chicago,IL,Jane Addams Homes,"1300, West Taylor Street, Near West Side, Illinois Medical District, Cook County, Illinois, 60607, United States of America","41.869443, -87.660279",41.869443,-87.660279,388.80999752011286
26,NCES,,,516.0,1.71E+11,0,0,1,0,0,0,1,0,0,WRIGHT ELEMENTARY SCHOOL,WRIGHT ELEMENTARY SCHOOL,WRIGHT ELEMENTARY SCHOOL,627 NORTH HARDING AV,627 NORTH HARDING AV,627 NORTH HARDING AV,CHICAGO,IL,60624,"627 NORTH HARDING AVE, CHICAGO, IL 60624",2315,2315.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES,"627, North Harding Avenue, Beat 2535, Humboldt Park, Chicago, Cook County, Illinois, 60624, United States of America","41.892172759156566, -87.724658",41.892172759156495,-87.724658,POINT (439884.1604946691 4638058.255995623),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,1861.554972578712
27,NCES,,,,1.71E+11,0,0,1,0,0,0,1,0,0,DOOLITTLE INTERMED & UPPER SCHOOL,DOOLITTLE EAST MIDDLE SCHOOL,DOOLITTLE EAST MIDDLE SCHOOL,535 EAST 35TH ST,535 EAST 35TH ST,535 EAST 35TH ST,CHICAGO,IL,60616,"535 EAST 35TH ST, CHICAGO, IL 60616",3511,3511.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,MS,"East 35th Street, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","41.831246, -87.6144915",41.831246,-87.6144915,POINT (448974.9274689039 4631222.428889486),0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,3709 S Vincennes Ave,"3709 S Vincennes Ave, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"3709, South Vincennes Avenue, Oakland, Chicago, Cook County, Illinois, 60653, United States of America","41.82722372344076, -87.61160015551626",41.82722372,-87.61160016,507.0414447758449
28,NCES,18.0,,,1.71E+11,0,0,1,0,0,0,1,0,0,BYRD ELEMENTARY COMMUNITY ACADEMY,BYRD ELEMENTARY COMMUNITY ACADEMY,BYRD ELEMENTARY COMMUNITY ACADEMY,363 WEST HILL ST,363 WEST HILL ST,363 WEST HILL ST,CHICAGO,IL,60610,"363 WEST HILL ST, CHICAGO, IL 60610",808,8383.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES,"363, West Hill Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.901983, -87.63765655102041",41.901983,-87.63765655102041,POINT (447109.7164795164 4639090.166705254),0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1158 N Cleveland Av,"1158 N Cleveland Av, Chicago, IL",Chicago,IL,Frances Cabrini Homes,"1158, North Cleveland Avenue, Parkside of Old Town, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90306093103448, -87.64129837931034",41.90306093,-87.64129838,324.9233917037753
29,NCES,19.0,,50.0,1.71E+11,0,0,1,0,0,0,1,0,0,RAYMOND ELEMENTARY SCHOOL,RAYMOND ELEMENTARY SCHOOL,RAYMOND ELEMENTARY SCHOOL,3663 SOUTH WABASH AV,3663 SOUTH WABASH AV,3663 SOUTH WABASH AV,CHICAGO,IL,60653,"3663 SOUTH WABASH AVE, CHICAGO, IL 60653",3514,3514.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES,"3633-3663, South Wabash Avenue, Washington Park, Chicago, Cook County, Illinois, 60653, United States of America","41.828216049999995, -87.62444059918936",41.8282160499999,-87.6244405991893,POINT (448146.3426557747 4630891.982101959),324,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3615-3617 S Federal St,"3615-3617 S Federal St, Chicago, IL",Chicago,IL,Stateway Gardens,"3615, South Federal Street, Bronzeville, Douglas, Chicago, Cook County, Illinois, 60609, United States of America","41.82878888467561, -87.628754",41.82878888,-87.628754,363.79775271341464
30,NCES,20.0,,310.0,1.71E+11,0,0,1,0,0,0,1,0,0,DOOLITTLE PRIMARY WEST SCHOOL,DOOLITTLE WEST PRIMARY SCHOOL,DOOLITTLE WEST PRIMARY SCHOOL,521 EAST 35TH ST,521 EAST 35TH ST,521 EAST 35TH ST,CHICAGO,IL,60616,"521 EAST 35TH ST, CHICAGO, IL 60616",3510,3510.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES,"Chicago High School for the Arts, 521, East 35th Street, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","41.830741700000004, -87.61348956993989",41.8307417,-87.6134895699398,POINT (449057.7244934067 4631165.843698356),0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,3709 S Vincennes Ave,"3709 S Vincennes Ave, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"3709, South Vincennes Avenue, Oakland, Chicago, Cook County, Illinois, 60653, United States of America","41.82722372344076, -87.61160015551626",41.82722372,-87.61160016,420.9327253301097
31,NCES,,,,1.71E+11,0,0,1,0,0,0,1,0,0,ANDERSON ELEMENTARY COMMUNITY ACADEMY,ANDERSON S ELEMENTARY COMMUNITY ACADEMY,"ANDERSON, S ELEMENTARY COMMUNITY ACADEMY",6315 SOUTH CLAREMONT AV,6315 SOUTH CLAREMONT AV,6315 SOUTH CLAREMONT AV,CHICAGO,IL,60636,"6315 SOUTH CLAREMONT AVE, CHICAGO, IL 60636",6607,6607.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,MS,"6315, South Claremont Avenue, Chicago Lawn, Chicago, Cook County, Illinois, 60636, United States of America","41.77894281374272, -87.682167",41.7789428137427,-87.682167,POINT (443309.2891462733 4625457.828253413),0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,6238 S Hermitage Av,"6238 S Hermitage Av, Chicago, IL",Chicago,IL,Scattered Site Housing,"6238, South Hermitage Avenue, West Englewood, Chicago, Cook County, Illinois, 60636, United States of America","41.78068588307552, -87.66799468539163",41.78068588,-87.66799469,1193.594309484374
32,NCES,11.0,,,1.71E+11,0,0,1,0,0,0,1,0,0,TRUTH ELEMENTARY SCHOOL,TRUTH ELEMENTARY SCHOOL,TRUTH ELEMENTARY SCHOOL,1443 NORTH OGDEN AV,1443 NORTH OGDEN AV,1443 NORTH OGDEN AV,CHICAGO,IL,60610,"1443 NORTH OGDEN AVE, CHICAGO, IL 60610",805,8422.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES,"Truth-Child Parent Center, 1443, North Ogden Avenue, New City, Near North Side, Chicago, Cook County, Illinois, 60642, United States of America","41.907217, -87.64526804004741",41.907217,-87.6452680400474,POINT (446482.7515365338 4639676.00684633),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,234.31149129369612
33,NCES,17.0,,579.0,1.71E+11,1,0,1,0,0,0,1,1,0,DOUGLAS ELEMENTARY COMMUNITY ACADEMY,DOUGLAS ELEMENTARY COMMUNITY ACADEMY,DOUGLAS ELEMENTARY COMMUNITY ACADEMY,3200 SOUTH CALUMET AV,3200 SOUTH CALUMET AV,3200 SOUTH CALUMET AV,CHICAGO,IL,60616,"3200 SOUTH CALUMET AVE, CHICAGO, IL 60616",3507,8395.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES,"3200, South Calumet Avenue, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","41.835952649999996, -87.61851190001103",41.8359526499999,-87.61851190001103,POINT (448644.849642877 4631747.386886586),0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2822 S Calumet Av,"2822 S Calumet Av, Chicago, IL",Chicago,IL,Prairie Courts Extension,"2822, South Calumet Avenue, South Park Plaza, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","41.842568, -87.618892",41.842568,-87.618892,735.1756410222965
34,NCES,22.0,,267.0,1.71E+11,0,0,1,0,0,0,1,1,0,HARTIGAN ELEMENTARY COMMUNITY ARTS SPEC,HARTIGAN ELEMENTARY COMMUNITY ARTS SPEC,HARTIGAN ELEMENTARY COMMUNITY ARTS SPEC,8 WEST ROOT ST,8 WEST ROOT ST,8 WEST ROOT ST,CHICAGO,IL,60609,"8 WEST ROOT ST, CHICAGO, IL 60609",3805,3805.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES,"8, West Root Street, Fuller Park, Chicago, Cook County, Illinois, 60609, United States of America","41.8199705, -87.62679140716403",41.8199705,-87.626791407164,POINT (447944.4516275082 4629977.931680436),0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4101 S Federal St,"4101 S Federal St, Chicago, IL",Chicago,IL,Robert Taylor Homes,"4101, South Federal Street, Grand Boulevard, Chicago, Cook County, Illinois, 60609, United States of America","41.82020513935733, -87.62860529337128",41.82020514,-87.62860529,152.8848991132053
35,NCES,23.0,,87.0,1.71E+11,0,0,1,0,0,0,1,0,0,CALUMET CAREER PREP ACADEMY HIGH SCHOOL,CALUMET CAREER PREP ACADEMY HIGH SCHOOL,CALUMET CAREER PREP ACADEMY HIGH SCHOOL,8131 SOUTH MAY ST,8131 SOUTH MAY ST,8131 SOUTH MAY ST,CHICAGO,IL,60620,"8131 SOUTH MAY ST, CHICAGO, IL 60620",7108,7108.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,HS,"8131-8137, South May Street, New Auburn, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America","41.7459706, -87.65203142922576",41.7459706,-87.65203142922572,POINT (445785.9357137115 4621777.657650422),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,3161.149069975318
36,NCES,21.0,,465.0,1.71E+11,0,0,1,0,0,0,1,1,0,ORR COMMUNITY ACADEMY HIGH SCHOOL,ORR COMMUNITY ACADEMY HIGH SCHOOL,ORR COMMUNITY ACADEMY HIGH SCHOOL,730 NORTH PULASKI RD,730 NORTH PULASKI RD,730 NORTH PULASKI RD,CHICAGO,IL,60624,"730 NORTH PULASKI RD, CHICAGO, IL 60624",2314,8421.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,HS,"730, North Pulaski Road, Humboldt Park, Chicago, Cook County, Illinois, 60624, United States of America","41.8941562, -87.7268669848285",41.8941562,-87.72686698482849,POINT (439702.7730725784 4638280.023059447),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,1583.1500948599044
37,NCES,16.0,,28.0,1.71E+11,0,0,1,0,0,0,1,1,0,AUSTIN COMMUNITY ACADEMY HIGH SCHOOL,AUSTIN COMMUNITY HIGH SCHOOL,AUSTIN COMMUNITY HIGH SCHOOL,231 NORTH PINE AV,231 NORTH PINE AV,231 NORTH PINE AV,CHICAGO,IL,60644,"231 NORTH PINE AVE, CHICAGO, IL 60644",2519,2519.0,,2004.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,HS,"203-231, North Pine Avenue, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.8850187, -87.76200865384742",41.8850187,-87.76200865384739,POINT (436778.5690394961 4637290.800498482),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,2524.1757703793296
38,NCES,26.0,,164.0,1.71E+11,1,0,0,0,1,0,0,0,0,DRUMMOND ELEMENTARY SCHOOL,DRUMMOND ELEMENTARY SCHOOL,DRUMMOND ELEMENTARY SCHOOL,1845 WEST CORTLAND ST,1845 WEST CORTLAND ST,1845 WEST CORTLAND ST,CHICAGO,IL,60622,"1845 WEST CORTLAND ST, CHICAGO, IL 60622",2220,8310.0,,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"1845, West Cortland Street, Logan Square, Chicago, Cook County, Illinois, 60622, United States of America","41.915740650000004, -87.67449018051876",41.91574065,-87.6744901805187,POINT (444066.5553790687 4640641.01527343),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,2812.760894861388
39,NCES,25.0,,293.0,1.71E+11,0,0,1,0,0,0,1,1,0,HOWLAND ELEMENTARY SCHOOL OF THE ARTS,HOWLAND ELEMENTARY SCHOOL OF THE ARTS,HOWLAND ELEMENTARY SCHOOL OF THE ARTS,1616 SOUTH SPAULDING AV,1616 SOUTH SPAULDING AV,1616 SOUTH SPAULDING AV,CHICAGO,IL,60623,"1616 SOUTH SPAULDING AVE, CHICAGO, IL 60623",2918,8415.0,,2005.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ES,"1616-1630, South Spaulding Avenue, Plaza Courts, North Lawndale, Chicago, Cook County, Illinois, 60623, United States of America","41.85816749999999, -87.70817312650779",41.85816749999991,-87.7081731265077,POINT (441220.5616235765 4634271.32288571),0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1331 S Washtenaw Av,"1331 S Washtenaw Av, Chicago, IL",Chicago,IL,Lawndale Complex,"1331, South Washtenaw Avenue, North Lawndale, Chicago, Cook County, Illinois, 60608, United States of America","41.86398200909429, -87.69322792261676",41.86398201,-87.69322792,1398.407446500092
40,NCES,28.0,,508.0,1.71E+11,0,0,1,0,0,0,1,0,0,BUNCHE ELEMENTARY SCHOOL,BUNCHE ELEMENTARY SCHOOL,BUNCHE ELEMENTARY SCHOOL,6515 SOUTH ASHLAND AV,6515 SOUTH ASHLAND AV,6515 SOUTH ASHLAND AV,CHICAGO,IL,60636,"6515 SOUTH ASHLAND AVE, CHICAGO, IL 60636",6711,6711.0,,2005.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ES,"6515, South Ashland Avenue, West Englewood, Chicago, Cook County, Illinois, 60636, United States of America","41.775064400000005, -87.66364747775305",41.7750644,-87.66364747775299,POINT (444845.0178517016 4625015.182510475),0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,6238 S Hermitage Av,"6238 S Hermitage Av, Chicago, IL",Chicago,IL,Scattered Site Housing,"6238, South Hermitage Avenue, West Englewood, Chicago, Cook County, Illinois, 60636, United States of America","41.78068588307552, -87.66799468539163",41.78068588,-87.66799469,721.1709353644384
41,NCES,,4.1,120.0,1.71E+11,1,0,0,0,1,0,0,0,0,MICHELLE CLARK MIDDLE SCHOOL,CLARK ACADEMY PREP MAGNET HIGH SCHOOL,CLARK ACADEMY PREP MAGNET HIGH SCHOOLL,5101 WEST HARRISON ST,5101 WEST HARRISON ST,5101 WEST HARRISON ST,CHICAGO,IL,60644,"5101 WEST HARRISON ST, CHICAGO, IL 60644",2523,8314.0,,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS,"Clark High School, 5101, West Harrison Street, Mandell, Austin, Chicago, Cook County, Illinois, 60644, United States of America","41.872532, -87.7528344",41.872532,-87.7528344,POINT (437527.5715493739 4635897.714321752),0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1224 W Roosevelt Rd,"1224 W Roosevelt Rd, Chicago, IL",Chicago,IL,Jane Addams Homes,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States of America","41.8662079, -87.7225376",41.8662079,-87.7225376,2610.556362730546
42,NCES,,,,1.71E+11,0,0,1,0,0,0,1,0,0,DOUGLASS MIDDLE ACADEMY,DOUGLASS F JUNIOR HIGH ACADEMY,DOUGLASS  F JUNIOR HIGH ACADEMY,543 NORTH WALLER AV,543 NORTH WALLER AV,543 NORTH WALLER AV,CHICAGO,IL,60644,"543 NORTH WALLER AVE, CHICAGO, IL 60644",2514,2514.0,,2005.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,HS,"543, North Waller Avenue, Austin, Chicago, Cook County, Illinois, 60644, United States of America","41.89031971875047, -87.76788635267859",41.8903197187504,-87.7678863526785,POINT (436296.1787706239 4637883.707828912),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,2503.1772805541323
43,NCES,24.0,,610.0,1.71E+11,0,0,1,0,0,0,1,1,0,GRANT ELEMENTARY SCHOOL,GRANT ELEMENTARY COMMUNITY ACADEMY,GRANT ELEMENTARY COMMUNITY ACADEMY,145 SOUTH CAMPBELL AV,145 SOUTH CAMPBELL AV,145 SOUTH CAMPBELL AV,CHICAGO,IL,60612,"145 SOUTH CAMPBELL AVE, CHICAGO, IL 60612",2808,2808.0,,2005.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ES,"Phoenix Military Academy, 145, South Campbell Avenue, Claremont Cottages, Near West Side, Chicago, Cook County, Illinois, 60612, United States of America","41.8789214, -87.6883878",41.8789214,-87.6883878,POINT (442881.2608366395 4636562.2142266),0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,,2517 W Adams St,"2517 W Adams St, Chicago, IL",Chicago,IL,Rockwell Gardens,"2517, West Adams Street, Claremont Cottages, Near West Side, Chicago, Cook County, Illinois, 60612, United States of America","41.87834518367347, -87.68911948979591",41.87834518,-87.68911949,88.20114083126174
44,NCES,27.0,,189.0,1.71E+11,0,0,1,0,0,0,1,1,0,ENGLEWOOD TECHNICAL PREP ACADEMY HIGH SCHOOL,ENGLEWOOD TECHNICAL PREP ACADEMY HIGH SCHOOL,ENGLEWOOD TECHNICAL PREP ACADEMY HIGH SCHOOL,6201 SOUTH STEWART AV,6201 SOUTH STEWART AV,6201 SOUTH STEWART AV,CHICAGO,IL,60621,"6201 SOUTH STEWART AVE, CHICAGO, IL 60621",6802,8346.0,,2005.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,HS,"Team Englewood Community Academy, 6201, South Stewart Avenue, Becks Park, Englewood, Chicago, Cook County, Illinois, 60621, United States of America","41.7820713, -87.63427504356252",41.7820713,-87.63427504356251,POINT (447291.8769008144 4625774.70490083),0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4946 S State St,"4946 S State St, Chicago, IL",Chicago,IL,Robert Taylor Homes,"South State Street, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60621, United States of America","41.774062, -87.6252276",41.774062,-87.6252276,1164.5392207294224
45,NCES,34.0,,182.0,1.71E+11,0,0,1,0,0,0,1,0,0,FRAZIER ELEMENTARY SCHOOL,FRAZIER ELEMENTARY SCHOOL,FRAZIER ELEMENTARY SCHOOL,4027 WEST GRENSHAW ST,4027 WEST GRENSHAW ST,4027 WEST GRENSHAW ST,CHICAGO,IL,60624,"4027 WEST GRENSHAW ST, CHICAGO, IL 60624",2908,8430.0,,2006.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,ES,"4027, West Grenshaw Street, North Lawndale, Chicago, Cook County, Illinois, 60624, United States of America","41.866853649999996, -87.72624011421965",41.866853649999904,-87.72624011421959,POINT (439729.1236190997 4635248.248204933),0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1224 W Roosevelt Rd,"1224 W Roosevelt Rd, Chicago, IL",Chicago,IL,Jane Addams Homes,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States of America","41.8662079, -87.7225376",41.8662079,-87.7225376,315.5407667561887
