id,school,school_short,school_full,network,type,address,city,state,zip,comarea,ward,ward1,ward2,ward3,ward4,ward5,ward6,ward7,ward8,ward9,ward10,ward11,ward12,ward13,ward14,ward15,ward16,ward17,ward18,ward19,ward20,ward21,ward22,ward23,ward24,ward25,ward26,ward27,ward28,ward29,ward30,ward31,ward32,ward33,ward34,ward35,ward36,ward37,ward38,ward39,ward40,ward41,ward42,ward43,ward44,ward45,ward46,ward47,ward48,ward49,ward50,tract2000,tract2010,selective,closed_turn,closed,yr_action,closed00,closed01,closed02,closed03,closed04,closed05,closed06,closed07,closed08,closed09,closed10,closed11,closed12,closed13,closedturn00,closedturn01,closedturn02,closedturn03,closedturn04,closedturn05,closedturn06,closedturn07,closedturn08,closedturn09,closedturn10,closedturn11,closedturn12,closedturn13,bage2000,bage2010,yrbuilt,a2a_ur2012,a2a_ur2006,tif2000,tif2010,dist_charter,dist_new,dist_cbd,ayp2004,ayp2005,ayp2006,ayp2007,ayp2008,ayp2009,ayp2010,ayp2011,ayp2012,ayp2013,pmec2001,pmec2010,probation2011,cen9906,enroll2006,cen062012,pli_2012,pw_1990,pw_2000,pw_2010,pb_1990,pb_2000,pb_2010,pl_1990,pl_2000,pl_2010,pa_1990,pa_2000,pa_2010,sapop90ct,sapop00ct,sapop10ct,csapop9000,pcsapop9000,pcsapop0010,bp00ct,bp10ct,cbp0010ct,mfi_1990ct,mfi_2000ct,mfi_2010ct,mhv1990ct,mhv2000ct,mhv2010ct,pcmhv9000,pcmhv0010
222,Galileo Academy ES,GALILEO,Galileo Math & Science Scholastic Academy Elementary School,Fulton Elementary Network,ES,820 S Carpenter St,Chicago,IL,60607,NEAR WEST SIDE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822,8333,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,116,1894,1.15,1.18,0,0,0.62,1.82,1.51,0,0,0,0,0,0,0,0,0,0,64.7,88.9,0,-0.26,617,-0.01,73.5,,0.186,0.118,,0.252,0.24,,0.528,0.573,,0.033,0.065,320.000,322,208,2,0.006,-0.354,0.07,0.05,-0.02,22632.24,40563.34,54028,156143.588,228697.76,394400,0.46466315,0.72454685
226,Garrett A Morgan Elementary School,MORGAN,Garrett A Morgan Elementary School,Englewood-Gresham Elementary Network,ES,8407 S Kerfoot Ave,Chicago,IL,60620,AUBURN GRESHAM,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7109,7109,0,1,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,38,1972,0.38,0.60,0,0,0.69,0.49,9.76,1,1,1,1,1,1,1,1,1,0,20,56.9,1,0.39,374,-0.37,97.7,0.006,0.002,0,0.994,0.995,0.97,0,0.003,0.027,0,0,0.003,872.000,881,692,9,0.010,-0.215,0.99,0.98,-0.01,19306.00,24402.00,47823,52100.000,77800.00,218000,0.493282144,1.802056555
410,Melody ES,MELODY,Genevieve Melody Elementary School,Garfield-Humboldt Elementary Network,ES,3937 W Wilcox St,Chicago,IL,60624,WEST GARFIELD PARK,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608,2608,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,1965,0.4,0.58,1,0,0.53,1.14,4.96,1,1,1,1,1,1,1,1,1,1,29,63.3,1,0.12,423,-0.02,95.2,0.003,0.001,0,0.997,0.997,0.997,0,0.001,0,0,0,0,910.000,985,757,75,0.082,-0.231,0.99,0.96,-0.03,14830.00,25486.00,26209,61300.000,137900.00,335100,1.24959216,1.430021755
21,"Armstrong, G ES","ARMSTRONG, G",George Armstrong International Studies Elementary School,Ravenswood-Ridge Elementary Network,ES,2110 W Greenleaf Ave,Chicago,IL,60645,WEST RIDGE,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204,204,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,85,1925,1.45,1.32,0,0,0.51,0.61,9.31,1,0,0,1,1,1,1,1,1,1,49.6,80.7,0,-0.21,1287,0.16,92.5,0.215,0.128,0.098,0.461,0.204,0.235,0.22,0.44,0.488,0.101,0.228,0.172,587.761,834,1016,246,0.418,0.219,0.11,0.17,0.06,34881.00,40303.00,44755,124399.996,171200.00,296500,0.376205827,0.731892528
401,McClellan ES,MCCLELLAN,George B McClellan Elementary School,Pershing Elementary Network,ES,3527 S Wallace St,Chicago,IL,60609,BRIDGEPORT,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,8399,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,127,1883,0.77,0.77,0,0,0.47,1.63,3.63,0,0,0,0,0,0,0,0,0,1,65,77.1,1,-0.06,270,0.05,93.7,0.476,0.311,0.156,0.067,0.035,0.233,0.441,0.576,0.535,0.016,0.068,0.073,1015.000,1061,822,46,0.045,-0.225,0.01,0.02,0.01,26065.02,44152.94,51696,70934.978,153383.01,298800,1.162304331,0.948064509
590,Swift ES,SWIFT,George B Swift Elementary Specialty School,Ravenswood-Ridge Elementary Network,ES,5900 N Winthrop Ave,Chicago,IL,60660,EDGEWATER,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,306.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1997,1.05,0.90,0,0,0.77,1.45,7.60,0,0,0,0,0,0,0,0,0,1,40.1,76.5,0,0.59,628,0.12,89,0.085,0.247,0.215,0.583,0.388,0.365,0.201,0.29,0.309,0.131,0.075,0.096,418.584,515,473,96,0.230,-0.081,0.29,0.26,-0.03,20987.00,27101.00,31721,229199.995,114900.00,232500,-0.498691097,1.02349873
101,Cassell ES,CASSELL,George F Cassell Elementary School,Rock Island Elementary Network,ES,11314 S Spaulding Ave,Chicago,IL,60655,MOUNT GREENWOOD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7404,7404,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,1960,1.17,1.07,0,0,2.63,1.03,13.97,0,0,0,0,0,0,0,0,0,0,55,87.5,0,-0.22,322,0.09,31.3,0.628,0.745,0.76,0.251,0.2,0.153,0.049,0.035,0.072,0.018,0.006,0.009,1091.399,1203,1152,112,0.103,-0.043,0.11,0.12,0.01,35443.41,51003.47,74875,81597.974,140275.04,246000,0.719099561,0.753697588
364,Leland ES,LELAND,George Leland Elementary School,Austin-North Lawndale Elementary Network,ES,5221 W Congress Pkwy,Chicago,IL,60644,AUSTIN,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521,2521.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,1970,0.97,1.10,0,0,0.40,0.66,6.59,0,0,0,0,0,0,0,0,0,0,59,76.5,1,0.20,192,-0.06,96.1,0,0,0,1,0.988,1,0,0.012,0,0,0,0,2398.385,2520,320,122,0.051,-0.873,0.99,0.98,-0.01,20662.00,28465.00,24167,62699.999,101100.00,226800,0.612440208,1.243323462
506,Pullman ES,PULLMAN,George M Pullman Elementary School,Lake Calumet Elementary Network,ES,11311 S Forrestville Ave,Chicago,IL,60628,PULLMAN,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5003,5003,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,101,1909,0.57,0.93,0,0,0.49,2.31,13.36,1,1,1,1,1,1,1,1,1,1,19.7,76.2,0,-0.39,417,-0.39,97.3,0.016,0.003,0.01,0.617,0.733,0.779,0.363,0.264,0.211,0.002,0,0,437.000,510,360,73,0.167,-0.294,0.26,0.39,0.13,24310.00,30485.00,43000,52099.999,87500.00,148800,0.679462601,0.700571429
229,George Manierre Elementary School,MANIERRE,George Manierre Elementary School,Fullerton Elementary Network,ES,1420 N Hudson Ave,Chicago,IL,60610,NEAR NORTH SIDE,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,804,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,1970,0.44,0.63,0,1,0.33,0.33,1.83,1,1,1,1,1,1,1,1,1,1,27.7,58.6,1,-0.47,500,-0.21,99,0,0,0,0.998,0.971,0.994,0.002,0.029,0.004,0,0,0,731.005,1683,1199,952,1.302,-0.288,0.75,0.59,-0.15,12241.55,24577.58,18023,341700.844,425192.71,553600,0.244341987,0.301997872
121,"Clark, G ES","CLARK, G",George Rogers Clark Elementary School,Austin-North Lawndale Elementary Network,ES,1045 S Monitor Ave,Chicago,IL,60644,AUSTIN,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,8314,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,83,1927,0.79,1.05,0,0,0.50,0.73,7.41,0,0,0,0,0,0,0,0,0,0,43.7,80.6,0,0.26,369,-0.20,93.4,0.422,0.083,0.025,0.467,0.521,0.025,0.096,0.368,0.343,0.015,0.02,0.006,783.000,1063,723,280,0.358,-0.320,0.57,0.67,0.10,25405.10,34572.72,23204,61007.795,121104.49,217900,0.985065808,0.799272719
233,George W. Curtis Elementary,CURTIS,George W Curtis Elementary School,AUSL Schools,ES,32 E 115th St,Chicago,IL,60628,ROSELAND,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5301,5301,0,1,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,28,38,1972,0.63,0.75,0,0,0.28,1.70,13.59,1,1,1,1,1,1,1,1,1,1,25.7,,NA,-0.16,559,-1.00,99,0.003,0.002,0.002,0.941,0.99,0.981,0.054,0.006,0.015,0.002,0,0.002,1406.000,1185,732,-221,-0.157,-0.382,0.56,0.50,-0.06,21990.00,23438.00,28559,46799.999,76900.00,110600,0.643162414,0.438231469
606,Tilton ES,TILTON,George W Tilton Elementary School,Garfield-Humboldt Elementary Network,ES,223 N Keeler Ave,Chicago,IL,60624,WEST GARFIELD PARK,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602,2602,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,1967,0.47,0.74,0,0,0.21,1.25,5.29,1,1,1,1,1,1,1,1,1,1,20.4,51.1,1,-0.07,479,-0.33,93.8,0,0,0,0.996,1,0.997,0.004,0,0.003,0,0,0,594.000,517,370,-77,-0.130,-0.284,0.98,0.96,-0.03,14726.00,33000.00,24924,49999.999,82900.00,120300,0.658000023,0.451145959
99,"Carver, G Middle","CARVER , G",George Washington Carver Middle School,,ES,801 E 133RD PL,Chicago,IL,60827,RIVERDALE,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,5401.01,0,1,1,2008,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,56,66,1944,0.6,0.33,0,0,0.10,3.71,15.76,1,1,1,1,1,0,0,0,0,0,19.9,NA,NA,-0.62,290,NA,99.8,0.001,0.001,0,0.999,0.999,0.991,0,0,0.009,0,0,0,2931.940,2669,1567,-263,-0.090,-0.413,0.97,0.95,-0.02,6401.00,13469.00,13277,45999.998,55500.00,99000,0.206521763,0.783783842
100,"Carver, G Primary","CARVER , G",George Washington Carver Primary School,Lake Calumet Elementary Network,ES,901 E 133RD PL,Chicago,IL,60827,RIVERDALE,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,5401.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,66,1944,0.6,0.38,0,0,0.07,3.85,15.85,0,0,0,0,0,0,0,0,1,1,39.6,60.2,1,0.01,329,0.65,99.8,0,0.001,0,1,0.999,0.991,0,0,0.009,0,0,0,2931.940,2669,1567,-263,-0.090,-0.413,0.97,0.95,-0.02,6401.00,13469.00,13277,45999.998,55500.00,99000,0.206521763,0.783783842
629,Washington Elementary  (George),"WASHINGTON, G",George Washington Elementary School,Lake Calumet Elementary Network,ES,3611 E 114th St,Chicago,IL,60617,EAST SIDE,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206,5206,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,54,1956,1.38,1.20,0,0,3.14,1.28,14.19,0,0,0,0,0,0,0,0,0,0,69.9,89.5,0,0.01,721,0.13,82.5,0.413,0.217,0.109,0.152,0.006,0.029,0.434,0.771,0.858,0,,,435.000,675,753,240,0.552,0.116,0.00,0.03,0.02,31080.00,43182.00,50726,57900.000,91700.00,155400,0.583765114,0.694656489
630,Washington HS,WASHINGTON HS,George Washington High School,Far South Side High School Network,HS,3535 E 114th St,Chicago,IL,60617,EAST SIDE,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206,5206,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,53,1957,1.39,1.48,1,0,3.13,1.28,14.16,1,1,1,1,1,1,1,1,1,1,23,14,1,-0.32,1599,-0.05,89.8,0.303,0.127,0.076,,0.161,0.151,0.471,0.707,0.768,0.001,0.003,0.002,435.000,675,753,240,0.552,0.116,0.00,0.03,0.02,31080.00,43182.00,50726,57900.000,91700.00,155400,0.583765114,0.694656489
642,Westinghouse College Prep HS,GEORGE WESTINGHOUSE HS,George Westinghouse High School,West Side High School Network,HS,3223 W Franklin Blvd,Chicago,IL,60624,HUMBOLDT PARK,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,8367,1,1,1,2007,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,-9,1,2009,1.4,0.21,0,NA,,,,1,1,1,0,0,0,0,0,0,0,12.5,NA,NA,-0.20,160,NA,84.6,0,0,0.018,1,0.989,0.768,0,0.011,0.2,0,0,0.014,1127.000,914,793,-213,-0.189,-0.132,0.97,0.85,-0.12,12254.40,23790.32,17112,41449.799,90391.32,265800,1.180742068,1.940547807
340,Kanoon Magnet ES,KANOON,Gerald Delgado Kanoon Elementary Magnet School,Pilsen-Little Village Elementary Network,ES,2233 S Kedzie Ave,Chicago,IL,60623,SOUTH LAWNDALE,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,3009,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,1980,1.42,1.32,0,0,0.53,1.82,4.51,1,1,1,1,1,1,1,1,1,1,27.2,57,1,-0.01,692,0.02,99.7,0.189,0.021,0.001,0.139,0.026,0.007,0.637,0.951,0.991,0.035,0.001,0,2297.000,2238,1887,-59,-0.026,-0.157,0.01,0.02,0.01,18239.00,25703.00,23567,44300.000,111300.00,301100,1.512415329,1.705300988
581,Stewart ES,STEWART,Graeme Stewart Elementary School,Ravenswood-Ridge Elementary Network,ES,4525 N Kenmore Ave,Chicago,IL,60640,UPTOWN,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,316,8307,0,1,1,2013,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,94,104,1906,0.49,0.72,0,0,1.49,2.44,5.92,1,1,1,1,1,1,1,1,1,0,32.8,66.5,1,0.07,377,-0.26,97,0.096,0.052,0.038,0.456,0.526,0.523,0.213,0.315,0.363,0.234,0.105,0.07,929.000,886,634,-43,-0.046,-0.284,0.32,0.33,0.01,9599.07,27099.76,41891,127910.958,192056.41,318800,0.501485201,0.659928973
243,Granville T Woods Math & Science Academy ES,WOODS,Granville T Woods Math & Science Academy ES,Englewood-Gresham Elementary Network,ES,6206 S Racine Ave,Chicago,IL,60636,WEST ENGLEWOOD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6709,6709,0,1,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,45,1965,0.55,0.85,0,0,0.64,0.90,7.09,1,1,1,1,1,1,1,1,1,0,24.3,64.5,0,0.03,576,-0.30,95.8,,0,0.008,,1,0.99,,0,0.002,,0,0,577.991,435,359,-143,-0.247,-0.175,0.98,0.98,0.00,18636.00,25329.00,32188,46000.001,63500.00,134900,0.380434721,1.124409476
124,Cleveland ES,CLEVELAND,Grover Cleveland Elementary School,O'Hare Elementary Network,ES,3121 W Byron St,Chicago,IL,60618,IRVING PARK,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,1607,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,100,1910,1.25,1.07,1,0,0.22,1.12,6.30,1,1,1,1,0,0,0,0,0,0,40.4,78.2,0,-0.13,617,0.11,93.7,0.457,0.174,0.073,0.062,0.039,0.051,0.386,0.695,0.81,0.095,0.09,0.066,1304.000,1694,1343,390,0.299,-0.207,0.02,0.04,0.02,28684.00,41323.00,67583,93700.000,185800.00,383700,0.982924229,1.065123789
254,Guglielmo Marconi Elementary Community Academy,MARCONI,Guglielmo Marconi Elementary Community Academy,Garfield-Humboldt Elementary Network,ES,230 N Kolmar Ave,Chicago,IL,60624,WEST GARFIELD PARK,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,2604,0,1,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,48,1962,0.49,0.77,1,0,0.33,1.00,5.73,,,,,,,,,,,23.3,57,1,-0.04,365,-0.33,99.6,0,0,0,1,0.998,1,0,0.002,0,0,0,0,762.000,582,370,-180,-0.236,-0.364,0.98,0.96,-0.02,14231.00,28400.00,17667,51299.999,84400.00,225300,0.645224203,1.66943128
567,Solomon ES,SOLOMON,Hannah G Solomon Elementary School,O'Hare Elementary Network,ES,6206 N Hamlin Ave,Chicago,IL,60659,NORTH PARK,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1301,1301,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,57,1953,1.12,1.20,0,0,0.25,1.11,9.16,0,0,0,0,0,0,0,0,0,0,70,91.7,0,-0.16,389,-0.07,62.2,0.356,0.413,0.488,0.254,0.216,0.042,0.175,0.105,0.122,0.213,0.264,0.345,932.000,1039,925,107,0.115,-0.110,0.01,0.01,0.00,36791.00,52411.00,46612,150700.001,211200.00,367300,0.401459848,0.739109848
264,Hanson Park ES,HANSON PARK,Hanson Park Elementary School,Fullerton Elementary Network,ES,5411 W Fullerton Ave,Chicago,IL,60639,BELMONT CRAGIN,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,1912,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,56,1954,1.79,1.75,0,0,0.22,0.30,7.45,1,1,0,0,0,0,1,1,1,1,43,69.3,0,0.86,1530,-0.03,98.3,0.401,0.08,0.016,0.1,0.077,0.033,0.47,0.823,0.942,0.029,0.018,0.009,642.000,1318,1395,676,1.053,0.058,0.02,0.03,0.01,25479.00,36846.00,32885,81100.000,162600.00,217300,1.004932176,0.336408364
628,Washington  (Harold) ES,"WASHINGTON, H",Harold Washington Elementary School,Skyway Elementary Network,ES,9130 S University Ave,Chicago,IL,60619,BURNSIDE,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701,4701,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,93,1917,1,1.29,0,0,1.13,1.37,10.70,0,0,0,0,0,1,1,1,1,1,33.2,76.5,0,0.09,675,-0.19,98.2,0.004,0.004,0,,0.996,0.995,0,0,0.003,0,0,0,999.000,1087,796,88,0.088,-0.268,0.97,0.98,0.01,25946.00,34853.00,31391,54900.000,78300.00,141400,0.426229513,0.80587484
584,Stowe ES,STOWE,Harriet Beecher Stowe Elementary School,Garfield-Humboldt Elementary Network,ES,3444 W Wabansia Ave,Chicago,IL,60647,HUMBOLDT PARK,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302,2302,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,88,1922,0.85,1.16,0,0,0.80,1.13,4.83,1,1,1,1,1,1,1,1,1,1,21.3,50.3,1,-0.09,1104,-0.20,99.3,0.046,0.016,0.009,0.077,0.075,0.089,0.873,0.907,0.895,0.004,0.001,0.005,908.000,845,664,-63,-0.069,-0.214,0.09,0.13,0.04,16875.00,33219.00,48565,47500.000,119200.00,242600,1.509473695,1.035234899
540,Sayre ES,SAYRE,Harriet E Sayre Elementary Language Academy,Austin-North Lawndale Elementary Network,ES,1850 N Newland Ave,Chicago,IL,60707,AUSTIN,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,85,1925,1.08,0.98,1,0,0.64,1.78,9.08,0,0,0,0,0,0,0,0,0,1,50.1,81.1,0,0.02,540,0.12,73.2,0.327,0.157,0.149,0.404,0.552,0.438,0.226,0.25,0.395,0.031,0.038,0.018,1384.000,1820,1729,436,0.315,-0.050,0.31,0.313213054,0.01,39650.00,56765.00,65486,117100.001,164700.00,307500,0.406490171,0.867030965
270,Hawthorne ES,HAWTHORNE,Hawthorne Elementary Scholastic Academy,Ravenswood-Ridge Elementary Network,ES,3319 N Clifton Ave,Chicago,IL,60657,LAKE VIEW,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,622,622,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,56,1954,1.04,1.01,0,0,1.81,1.70,4.43,0,0,0,0,0,0,0,0,0,0,84.3,97.6,0,-0.23,554,0.03,86.6,0.315,0.393,0.427,0.211,0.252,0.142,0.355,0.272,0.236,0.112,0.079,0.16,313.000,185,262,-128,-0.409,0.416,0.04,0.02,-0.02,34574.00,86800.00,106337,197299.998,353300.00,465400,0.790674118,0.317294084
